ID,Week,Opponent,Venue,Mins,Goals,Assists,Clean_Sheets,Goals_Conceded,Yellow_Cards,Red_Cards,Saves,Bonus,PPI,BPS,Net_Transfers,Value,Points
97,10,QPR,H,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0
97,11,Liverpool,A,0,0,0,0,0,0,0,0,0,0,0,4,4.8,0
97,12,West Brom,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.8,0
97,13,Sunderland,A,0,0,0,0,0,0,0,0,0,0,0,-2,4.8,0
97,14,Spurs,H,0,0,0,0,0,0,0,0,0,0,0,-2,4.8,0
97,15,Newcastle,A,0,0,0,0,0,0,0,0,0,0,0,-1,4.8,0
97,16,Hull,H,0,0,0,0,0,0,0,0,0,0,0,-2,4.8,0
97,17,Stoke,A,0,0,0,0,0,0,0,0,0,0,0,-8,4.8,0
97,18,West Ham,H,0,0,0,0,0,0,0,0,0,0,0,-4,4.8,0
97,19,Southampton,A,0,0,0,0,0,0,0,0,0,0,0,-3,4.8,0
97,20,Spurs,A,0,0,0,0,0,0,0,0,0,0,0,-5,4.8,0
97,21,Newcastle,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.8,0
97,22,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
97,23,Man City,H,0,0,0,0,0,0,0,0,0,0,0,-9,4.8,0
97,24,Aston Villa,A,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
97,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,-2,4.8,0
97,26,Burnley,H,0,0,0,0,0,0,0,0,0,0,0,-7,4.8,0
97,28,West Ham,A,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0
97,29,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,-2,4.8,0
97,30,Hull,A,0,0,0,0,0,0,0,0,0,0,0,-3,4.8,0
97,31,Stoke,H,0,0,0,0,0,0,0,0,0,0,0,3,4.8,0
97,32,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-1,4.8,0
97,33,Man Utd,H,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
97,34,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,8,4.8,0
97,34,Leicester,A,0,0,0,0,0,0,0,0,0,0,0,8,4.8,0
97,35,Crystal Palace,H,0,0,0,0,0,0,0,0,0,0,0,-2,4.8,0
97,36,Liverpool,H,0,0,0,0,0,0,0,0,0,0,0,4,4.8,0
97,37,West Brom,A,0,0,0,0,0,0,0,0,0,0,0,5,4.8,0
97,38,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,1,4.8,0
98,1,Burnley,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,2,Leicester,H,0,0,0,0,0,0,0,0,0,0,0,-11,4.5,0
98,3,Everton,A,0,0,0,0,0,0,0,0,0,0,0,-11,4.5,0
98,4,Swansea,H,0,0,0,0,0,0,0,0,0,0,0,-11,4.5,0
98,5,Man City,A,0,0,0,0,0,0,0,0,0,0,0,-2,4.5,0
98,6,Aston Villa,H,0,0,0,0,0,0,0,0,0,0,0,-3,4.5,0
98,7,Arsenal,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,8,Crystal Palace,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,9,Man Utd,A,0,0,0,0,0,0,0,0,0,0,0,-2,4.5,0
98,10,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,11,Liverpool,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,12,West Brom,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,13,Sunderland,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,14,Spurs,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,15,Newcastle,A,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,16,Hull,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,17,Stoke,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,18,West Ham,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,19,Southampton,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,20,Spurs,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,21,Newcastle,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,22,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,23,Man City,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,24,Aston Villa,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,26,Burnley,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,28,West Ham,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,29,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,30,Hull,A,0,0,0,0,0,0,0,0,0,0,0,2,4.5,0
98,31,Stoke,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,32,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-1,4.5,0
98,33,Man Utd,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,34,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,34,Leicester,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,35,Crystal Palace,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,36,Liverpool,H,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,37,West Brom,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
98,38,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0
99,1,Burnley,A,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
99,2,Hull,A,0,0,0,0,0,0,0,0,0,0,0,678,5.5,0
99,3,Man City,A,79,0,0,1,0,0,0,0,0,12,7,-331,5.5,3
99,4,Leicester,H,90,0,0,0,1,0,0,0,0,9,17,1413,5.5,2
99,5,QPR,A,78,0,1,0,1,0,0,0,0,25,21,-172,5.5,5
99,6,Newcastle,H,81,0,1,1,0,0,0,0,0,32,17,3547,5.5,6
99,7,Sunderland,A,17,0,1,0,1,0,0,0,0,8,11,2145,5.5,4
99,8,Swansea,H,72,0,1,0,1,0,0,0,0,22,21,-215,5.5,5
99,9,Southampton,A,78,0,0,0,1,0,0,0,0,12,6,522,5.5,2
99,10,West Ham,H,90,1,0,0,2,0,0,0,0,21,16,2694,5.5,7
99,11,Spurs,A,90,0,0,0,1,0,0,0,0,24,7,6921,5.5,2
99,12,Burnley,H,55,0,0,0,2,0,0,0,0,9,3,24184,5.5,1
99,13,Liverpool,A,0,0,0,0,0,0,0,0,0,0,0,-22765,5.5,0
99,14,Man Utd,A,0,0,0,0,0,0,0,0,0,0,0,-8450,5.5,0
99,15,Arsenal,H,0,0,0,0,0,0,0,0,0,0,0,-4042,5.5,0
99,16,Crystal Palace,A,0,0,0,0,0,0,0,0,0,0,0,-2536,5.4,0
99,17,Chelsea,H,0,0,0,0,0,0,0,0,0,0,0,-1291,5.4,0
99,18,Everton,A,0,0,0,0,0,0,0,0,0,0,0,-819,5.3,0
99,19,West Brom,H,0,0,0,0,0,0,0,0,0,0,0,-377,5.3,0
99,20,Man Utd,H,0,0,0,0,0,0,0,0,0,0,0,-364,5.3,0
99,21,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,-454,5.2,0
99,22,Leicester,A,85,0,0,1,0,0,0,0,0,12,7,306,5.2,3
99,23,QPR,H,90,0,0,0,1,1,0,0,0,1,-2,6075,5.2,1
99,24,Newcastle,A,90,0,0,0,1,1,0,0,0,7,1,-236,5.2,1
99,25,Man City,H,79,0,0,0,4,0,0,0,0,8,9,-685,5.2,2
99,26,Aston Villa,A,90,1,0,0,1,0,0,0,3,37,32,680,5.2,10
99,27,Hull,H,90,0,0,1,0,1,0,0,0,17,3,12090,5.2,2
99,28,Everton,H,90,1,0,1,0,0,0,0,0,38,27,-1667,5.2,8
99,29,West Brom,A,57,0,0,0,1,0,0,0,0,-2,1,7555,5.2,1
99,30,Crystal Palace,H,0,0,0,0,0,0,0,0,0,0,0,-6084,5.2,0
99,31,Chelsea,A,0,0,0,0,0,0,0,0,0,0,0,-5967,5.2,0
99,32,West Ham,A,43,0,0,0,1,0,0,0,0,1,2,-1260,5.2,1
99,33,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,-5361,5.1,0
99,34,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,-2324,5.1,0
99,35,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,-596,5.0,0
99,36,Spurs,H,0,0,0,0,0,0,0,0,0,0,0,-337,5.0,0
99,37,Burnley,A,0,0,0,0,0,0,0,0,0,0,0,-224,5.0,0
99,38,Liverpool,H,0,0,0,0,0,0,0,0,0,0,0,-160,5.0,0
100,1,Burnley,A,90,0,2,0,1,0,0,0,3,31,44,0,9.0,11
100,2,Leicester,H,90,0,1,1,0,0,0,0,0,35,29,228197,9.1,6
100,3,Everton,A,88,0,1,0,3,1,0,0,0,21,18,146781,9.2,4
100,4,Swansea,H,81,0,2,0,1,0,0,0,2,34,51,182796,9.3,10
100,5,Man City,A,90,0,0,0,1,0,0,0,0,13,17,136664,9.4,2
100,6,Aston Villa,H,90,0,0,1,0,1,0,0,0,16,12,78097,9.5,2
100,7,Arsenal,H,90,0,1,1,0,0,0,0,0,26,27,60420,9.6,6
100,8,Crystal Palace,A,90,1,0,0,1,1,0,0,2,34,38,38423,9.6,8
100,9,Man Utd,A,90,0,1,0,1,1,0,0,2,17,22,27499,9.7,6
100,10,QPR,H,90,0,1,0,1,0,0,0,1,33,29,44156,9.7,6
100,11,Liverpool,A,90,0,0,0,1,0,0,0,0,14,16,4122,9.8,2
100,12,West Brom,H,90,0,1,1,0,0,0,0,3,27,38,-133812,9.7,9
100,13,Sunderland,A,90,0,0,1,0,0,0,0,0,15,23,22494,9.7,3
100,14,Spurs,H,75,0,0,1,0,0,0,0,0,23,19,41587,9.8,3
100,15,Newcastle,A,90,0,1,0,2,1,0,0,2,16,31,-31861,9.8,6
100,16,Hull,H,0,0,0,0,0,0,0,0,0,0,0,-356556,9.6,0
100,17,Stoke,A,90,1,1,1,0,0,0,0,3,49,45,5067,9.6,14
100,18,West Ham,H,90,0,0,1,0,0,0,0,0,22,21,97504,9.7,3
100,19,Southampton,A,90,0,1,0,1,1,0,0,2,19,24,-15991,9.7,6
100,20,Spurs,A,90,0,1,0,5,1,0,0,0,14,18,4900,9.7,4
100,21,Newcastle,H,90,0,0,1,0,0,0,0,0,20,19,7949,9.7,3
100,22,Swansea,A,73,0,1,1,0,0,0,0,0,31,28,-29752,9.7,6
100,23,Man City,H,0,0,0,0,0,0,0,0,0,0,0,-132935,9.7,0
100,24,Aston Villa,A,0,0,0,0,0,0,0,0,0,0,0,-78286,9.6,0
100,25,Everton,H,21,0,0,0,0,1,0,0,0,5,0,-54025,9.6,0
100,26,Burnley,H,90,0,0,0,1,0,0,0,0,7,17,-8803,9.6,2
100,28,West Ham,A,90,0,0,1,0,1,0,0,0,20,11,-10168,9.4,2
100,29,Southampton,H,90,0,0,0,1,0,0,0,0,16,18,-28204,9.3,2
100,30,Hull,A,90,0,1,0,2,0,0,0,0,24,25,-23826,9.3,5
100,31,Stoke,H,90,0,1,0,1,0,0,0,2,29,30,-8396,9.2,7
100,32,QPR,A,90,1,0,1,0,0,0,0,3,34,33,-5862,9.2,11
100,33,Man Utd,H,90,0,0,1,0,0,0,0,0,14,9,75832,9.3,3
100,34,Arsenal,A,89,0,0,1,0,1,0,0,0,9,7,106651,9.4,2
100,34,Leicester,A,89,0,1,0,1,0,0,0,1,26,29,106651,9.4,6
100,35,Crystal Palace,H,90,0,0,1,0,0,0,0,0,25,18,-2805,9.4,3
100,36,Liverpool,H,90,0,1,0,1,1,0,0,0,29,13,-64920,9.3,4
100,37,West Brom,A,28,0,0,0,3,0,1,0,0,7,5,-50869,9.2,-2
100,38,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,-124477,9.1,0
101,1,Burnley,A,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0
101,2,Leicester,H,0,0,0,0,0,0,0,0,0,0,0,-5815,7.4,0
101,3,Everton,A,0,0,0,0,0,0,0,0,0,0,0,-6484,7.3,0
101,4,Swansea,H,0,0,0,0,0,0,0,0,0,0,0,-6199,7.3,0
101,5,Man City,A,0,0,0,0,0,0,0,0,0,0,0,-1318,7.3,0
101,6,Aston Villa,H,0,0,0,0,0,0,0,0,0,0,0,-618,7.3,0
101,7,Arsenal,H,0,0,0,0,0,0,0,0,0,0,0,-361,7.3,0
101,8,Crystal Palace,A,0,0,0,0,0,0,0,0,0,0,0,-326,7.3,0
101,9,Man Utd,A,0,0,0,0,0,0,0,0,0,0,0,-144,7.3,0
101,10,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-129,7.3,0
101,11,Liverpool,A,0,0,0,0,0,0,0,0,0,0,0,-109,7.3,0
101,12,West Brom,H,0,0,0,0,0,0,0,0,0,0,0,-109,7.3,0
101,13,Sunderland,A,0,0,0,0,0,0,0,0,0,0,0,-51,7.3,0
101,14,Spurs,H,0,0,0,0,0,0,0,0,0,0,0,-27,7.3,0
101,15,Newcastle,A,0,0,0,0,0,0,0,0,0,0,0,-40,7.3,0
101,16,Hull,H,0,0,0,0,0,0,0,0,0,0,0,-41,7.3,0
101,17,Stoke,A,0,0,0,0,0,0,0,0,0,0,0,-26,7.3,0
101,18,West Ham,H,0,0,0,0,0,0,0,0,0,0,0,-24,7.3,0
101,19,Southampton,A,0,0,0,0,0,0,0,0,0,0,0,-17,7.3,0
101,20,Spurs,A,0,0,0,0,0,0,0,0,0,0,0,-26,7.3,0
101,21,Newcastle,H,0,0,0,0,0,0,0,0,0,0,0,-55,7.3,0
101,22,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,-37,7.3,0
101,23,Man City,H,0,0,0,0,0,0,0,0,0,0,0,-32,7.3,0
101,24,Aston Villa,A,0,0,0,0,0,0,0,0,0,0,0,-18,7.3,0
101,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,-10,7.3,0
101,26,Burnley,H,0,0,0,0,0,0,0,0,0,0,0,-27,7.3,0
101,28,West Ham,A,0,0,0,0,0,0,0,0,0,0,0,-4,7.3,0
101,29,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,-16,7.3,0
101,30,Hull,A,0,0,0,0,0,0,0,0,0,0,0,-6,7.3,0
101,31,Stoke,H,0,0,0,0,0,0,0,0,0,0,0,-6,7.3,0
101,32,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-6,7.3,0
101,33,Man Utd,H,0,0,0,0,0,0,0,0,0,0,0,-4,7.3,0
101,34,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,-5,7.3,0
101,34,Leicester,A,0,0,0,0,0,0,0,0,0,0,0,-5,7.3,0
101,35,Crystal Palace,H,0,0,0,0,0,0,0,0,0,0,0,-2,7.3,0
101,36,Liverpool,H,0,0,0,0,0,0,0,0,0,0,0,-5,7.3,0
101,37,West Brom,A,0,0,0,0,0,0,0,0,0,0,0,-4,7.3,0
101,38,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,7,7.3,0
102,1,Burnley,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,2,Leicester,H,0,0,0,0,0,0,0,0,0,0,0,-34,7.0,0
102,3,Everton,A,0,0,0,0,0,0,0,0,0,0,0,-19,7.0,0
102,4,Swansea,H,0,0,0,0,0,0,0,0,0,0,0,-15,7.0,0
102,5,Man City,A,0,0,0,0,0,0,0,0,0,0,0,-7,7.0,0
102,6,Aston Villa,H,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
102,7,Arsenal,H,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,0
102,8,Crystal Palace,A,0,0,0,0,0,0,0,0,0,0,0,-6,7.0,0
102,9,Man Utd,A,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,0
102,10,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-5,7.0,0
102,11,Liverpool,A,0,0,0,0,0,0,0,0,0,0,0,-2,7.0,0
102,12,West Brom,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,13,Sunderland,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,14,Spurs,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,15,Newcastle,A,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
102,16,Hull,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,17,Stoke,A,0,0,0,0,0,0,0,0,0,0,0,-2,7.0,0
102,18,West Ham,H,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
102,19,Southampton,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,20,Spurs,A,0,0,0,0,0,0,0,0,0,0,0,-2,7.0,0
102,21,Newcastle,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,22,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,23,Man City,H,0,0,0,0,0,0,0,0,0,0,0,-2,7.0,0
102,24,Aston Villa,A,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,0
102,25,Everton,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,26,Burnley,H,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,0
102,28,West Ham,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,29,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,0
102,30,Hull,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,31,Stoke,H,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0
102,32,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-2,7.0,0
102,33,Man Utd,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,34,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,34,Leicester,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,35,Crystal Palace,H,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,36,Liverpool,H,0,0,0,0,0,0,0,0,0,0,0,-1,7.0,0
102,37,West Brom,A,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0
102,38,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,5,7.0,0
103,1,Leicester,A,90,0,0,0,2,0,0,0,0,6,6,0,9.0,2
103,2,Arsenal,H,75,0,1,1,0,0,0,0,0,13,22,-13005,9.0,5
103,3,Chelsea,H,88,0,0,0,5,0,0,0,0,3,-4,-46921,9.0,2
103,4,West Brom,A,67,1,0,1,0,0,0,0,0,35,30,-54209,9.0,6
103,5,Crystal Palace,H,90,1,0,0,3,0,0,0,2,25,29,30544,9.0,8
103,6,Liverpool,A,90,0,0,0,1,0,0,0,0,28,3,4336,9.0,2
103,7,Man Utd,A,90,0,0,0,2,0,0,0,0,-5,-1,1115,9.0,2
103,8,Aston Villa,H,90,1,0,1,0,0,0,0,0,38,30,-8102,9.0,6
103,9,Burnley,A,64,1,0,0,1,1,0,0,1,25,23,13645,9.1,6
103,10,Swansea,H,23,0,0,0,0,0,0,0,0,1,3,4637,9.1,1
103,11,Sunderland,A,90,0,0,0,1,0,0,0,0,22,3,-27400,9.1,2
103,12,West Ham,H,90,1,0,0,1,0,0,0,1,34,25,-15850,9.0,7
103,13,Spurs,A,90,0,0,0,2,0,0,0,0,11,1,49,9.0,2
103,14,Hull,H,90,1,0,0,1,0,0,0,3,31,34,33034,9.0,9
103,15,Man City,A,90,0,0,0,1,0,0,0,0,11,4,-21900,9.0,2
103,16,QPR,H,76,0,1,1,0,0,0,0,0,18,13,64457,9.1,5
103,17,Southampton,A,90,0,0,0,3,0,0,0,0,8,-8,-17961,9.1,0
103,18,Stoke,H,90,0,0,0,1,0,0,0,0,18,4,-28406,9.0,2
103,19,Newcastle,A,19,0,0,0,0,0,0,0,0,1,2,-31879,9.0,1
103,20,Hull,A,45,0,0,0,0,0,0,0,0,1,-6,-18604,8.9,1
103,21,Man City,H,90,0,0,0,1,0,0,0,0,25,3,-28978,8.8,2
103,22,West Brom,H,90,0,0,1,0,0,0,0,0,4,0,-3114,8.8,2
103,23,Crystal Palace,A,90,1,0,1,0,0,0,0,1,25,29,-8786,8.8,7
103,24,Liverpool,H,90,0,0,1,0,0,0,0,0,7,-3,-1180,8.8,2
103,25,Chelsea,A,90,0,0,0,1,0,0,0,0,23,4,-3932,8.8,2
103,26,Leicester,H,90,0,2,0,2,0,0,0,0,-3,15,14553,8.8,8
103,27,Arsenal,A,90,0,0,0,2,0,0,0,0,13,2,2888,8.8,2
103,28,Stoke,A,90,0,0,0,2,0,0,0,0,4,-3,-8151,8.8,2
103,29,Newcastle,H,73,1,1,1,0,0,0,0,1,48,36,-1459,8.8,10
103,30,QPR,A,66,0,0,0,1,0,0,0,0,11,8,4932,8.8,2
103,31,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,-19755,8.8,0
103,32,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,-9011,8.8,0
103,33,Burnley,H,30,0,0,0,0,0,0,0,0,5,-4,1736,8.7,1
103,34,Man Utd,H,86,0,0,1,0,0,0,0,0,20,7,-2442,8.7,2
103,35,Aston Villa,A,90,1,0,0,3,0,0,0,0,27,24,3082,8.7,6
103,36,Sunderland,H,90,0,0,0,2,0,0,0,0,8,5,9597,8.7,2
103,37,West Ham,A,90,1,1,0,1,0,0,0,3,39,40,-3649,8.7,12
103,38,Spurs,H,90,0,0,0,1,0,0,0,0,0,5,19999,8.7,2
104,1,Arsenal,A,90,0,0,0,2,0,0,4,0,5,13,0,5.0,2
104,2,West Ham,H,90,0,0,0,3,0,0,5,0,8,15,-3042,5.0,2
104,3,Newcastle,A,90,0,0,0,3,0,0,1,0,7,10,-10232,5.0,1
104,4,Burnley,H,90,0,0,1,0,0,0,3,3,10,38,-7484,5.0,15
104,5,Everton,A,90,0,0,0,2,1,0,4,0,16,10,8999,5.0,1
104,6,Leicester,H,90,0,0,1,0,0,0,1,0,15,22,1401,5.0,6
104,7,Hull,A,90,0,0,0,2,0,0,0,0,2,8,27666,5.0,1
104,8,Chelsea,H,90,0,0,0,2,0,0,2,0,4,10,2747,5.0,1
104,9,West Brom,A,54,0,0,0,1,0,0,2,0,6,5,-1726,5.0,1
104,10,Sunderland,H,90,0,0,0,3,0,0,4,0,7,11,-10285,5.0,2
104,11,Man Utd,A,90,0,0,0,1,0,0,3,0,5,10,-5595,5.0,3
104,12,Liverpool,H,90,0,0,0,1,0,0,0,0,12,8,-3821,5.0,2
104,13,Swansea,A,90,0,0,0,1,0,0,3,0,9,11,-2763,5.0,3
104,14,Aston Villa,H,90,0,0,0,1,0,0,2,0,5,9,412,4.9,2
104,15,Spurs,A,90,0,0,1,0,0,0,2,0,8,23,-2429,4.9,6
104,16,Stoke,H,90,0,0,0,1,0,0,2,0,8,10,911,4.9,2
104,17,Man City,A,90,0,0,0,3,0,0,0,0,2,8,-2855,4.9,1
104,18,Southampton,H,90,0,0,0,3,0,0,3,0,5,11,-1885,4.9,2
104,19,QPR,A,90,0,0,1,0,0,0,2,0,9,23,-1538,4.9,6
104,20,Aston Villa,A,90,0,0,1,0,0,0,3,0,9,22,-1083,4.9,7
104,21,Spurs,H,90,0,0,0,1,0,0,4,0,17,14,-2354,4.9,3
104,22,Burnley,A,90,0,0,0,2,0,0,1,0,14,8,783,4.8,1
104,23,Everton,H,90,0,0,0,1,0,0,1,0,3,8,-2265,4.8,2
104,24,Leicester,A,90,0,0,1,0,0,0,5,2,17,24,-1559,4.8,9
104,25,Newcastle,H,90,0,0,0,1,0,0,0,0,5,7,699,4.8,2
104,26,Arsenal,H,90,0,0,0,2,0,0,2,0,5,11,-383,4.8,1
104,27,West Ham,A,90,0,0,0,1,0,0,4,0,17,13,-380,4.8,3
104,28,Southampton,A,90,0,0,0,1,0,0,2,0,5,7,-388,4.8,2
104,29,QPR,H,90,0,0,0,1,0,0,3,0,16,12,720,4.8,3
104,30,Stoke,A,90,0,0,0,1,0,0,3,0,16,14,172,4.8,3
104,31,Man City,H,90,0,0,0,1,0,0,3,0,15,11,279,4.8,3
104,32,Sunderland,A,90,0,0,0,1,0,0,2,0,16,12,4571,4.8,2
104,33,West Brom,H,90,0,0,0,2,0,0,1,0,3,8,16228,4.8,1
104,34,Hull,H,90,0,0,0,2,0,0,5,0,8,15,-2615,4.8,2
104,35,Chelsea,A,90,0,0,0,1,0,0,6,2,8,30,-3350,4.8,11
104,36,Man Utd,H,90,0,0,0,2,0,0,2,0,4,7,-174,4.8,1
104,37,Liverpool,A,0,0,0,0,0,0,0,0,0,0,0,-1198,4.8,0
104,38,Swansea,H,0,0,0,0,0,0,0,0,0,0,0,1172,4.8,0
105,1,Arsenal,A,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
105,2,West Ham,H,0,0,0,0,0,0,0,0,0,0,0,-296,4.5,0
105,3,Newcastle,A,0,0,0,0,0,0,0,0,0,0,0,-419,4.5,0
105,4,Burnley,H,0,0,0,0,0,0,0,0,0,0,0,-451,4.5,0
105,5,Everton,A,0,0,0,0,0,0,0,0,0,0,0,-210,4.5,0
105,6,Leicester,H,0,0,0,0,0,0,0,0,0,0,0,-178,4.5,0
105,7,Hull,A,0,0,0,0,0,0,0,0,0,0,0,-109,4.5,0
105,8,Chelsea,H,0,0,0,0,0,0,0,0,0,0,0,-105,4.4,0
105,9,West Brom,A,36,0,0,0,1,0,0,0,0,2,4,-39,4.4,1
105,10,Sunderland,H,0,0,0,0,0,0,0,0,0,0,0,94,4.4,0
105,11,Man Utd,A,0,0,0,0,0,0,0,0,0,0,0,-84,4.4,0
105,12,Liverpool,H,0,0,0,0,0,0,0,0,0,0,0,-48,4.4,0
105,13,Swansea,A,0,0,0,0,0,0,0,0,0,0,0,-76,4.4,0
105,14,Aston Villa,H,0,0,0,0,0,0,0,0,0,0,0,-46,4.4,0
105,15,Spurs,A,0,0,0,0,0,0,0,0,0,0,0,-45,4.4,0
105,16,Stoke,H,0,0,0,0,0,0,0,0,0,0,0,-64,4.4,0
105,17,Man City,A,0,0,0,0,0,0,0,0,0,0,0,-79,4.4,0
105,18,Southampton,H,0,0,0,0,0,0,0,0,0,0,0,-33,4.4,0
105,19,QPR,A,0,0,0,0,0,0,0,0,0,0,0,-24,4.4,0
105,20,Aston Villa,A,0,0,0,0,0,0,0,0,0,0,0,-30,4.4,0
105,21,Spurs,H,0,0,0,0,0,0,0,0,0,0,0,-68,4.4,0
105,22,Burnley,A,0,0,0,0,0,0,0,0,0,0,0,-80,4.4,0
105,23,Everton,H,0,0,0,0,0,0,0,0,0,0,0,-104,4.4,0
105,24,Leicester,A,0,0,0,0,0,0,0,0,0,0,0,-75,4.4,0
105,25,Newcastle,H,0,0,0,0,0,0,0,0,0,0,0,-1,4.4,0
105,26,Arsenal,H,0,0,0,0,0,0,0,0,0,0,0,-28,4.4,0
105,27,West Ham,A,0,0,0,0,0,0,0,0,0,0,0,-22,4.4,0
105,28,Southampton,A,0,0,0,0,0,0,0,0,0,0,0,-12,4.4,0
105,29,QPR,H,0,0,0,0,0,0,0,0,0,0,0,-31,4.3,0
105,30,Stoke,A,0,0,0,0,0,0,0,0,0,0,0,5,4.3,0
105,31,Man City,H,0,0,0,0,0,0,0,0,0,0,0,-32,4.3,0
105,32,Sunderland,A,0,0,0,0,0,0,0,0,0,0,0,4,4.3,0
105,33,West Brom,H,0,0,0,0,0,0,0,0,0,0,0,2,4.3,0
